round,hs_code,product_description,category,implementation_date,mfn_tariff_rate,additional_tariff_rate,total_tariff_rate,annual_import_value_millions,note
6,08168935,美国产核桃，新鲜,食用水果及坚果,2024-07-15,2.6,15,17.6,31.74,针对美国新一轮加征关税的对等反制措施
6,12061453,美国产亚麻籽，用于食品加工,油籽、子仁、工业用或药用植物、饲料,2024-07-15,9.9,10,19.9,107.86,针对美国新一轮加征关税的对等反制措施
6,10410169,美国产谷物产品，规格型号410169,谷物,2024-07-15,5.7,10,15.7,76.1,针对美国新一轮加征关税的对等反制措施
6,10536148,美国产谷物产品，规格型号536148,谷物,2024-07-15,2.8,15,17.8,18.51,针对美国新一轮加征关税的对等反制措施
6,29899686,美国产有机化学品产品，规格型号899686,有机化学品,2024-07-15,9.4,15,24.4,18.53,针对美国新一轮加征关税的对等反制措施
6,85547591,美国产电机，用于商业,电机、电气设备及其零件,2024-07-15,3.9,10,13.9,29.99,针对美国新一轮加征关税的对等反制措施
6,12009077,美国产大豆，用于饲料,油籽、子仁、工业用或药用植物、饲料,2024-07-15,8.5,10,18.5,19.8,针对美国新一轮加征关税的对等反制措施
6,39479193,美国产塑料及其制品产品，规格型号479193,塑料及其制品,2024-07-15,8.3,10,18.3,198.1,针对美国新一轮加征关税的对等反制措施
6,38664213,美国产杂项化学产品产品，规格型号664213,杂项化学产品,2024-07-15,8.7,10,18.7,119.86,针对美国新一轮加征关税的对等反制措施
6,39939883,美国产塑料及其制品产品，规格型号939883,塑料及其制品,2024-07-15,9.8,10,19.8,188.01,针对美国新一轮加征关税的对等反制措施
6,29713901,美国产有机化学品产品，规格型号713901,有机化学品,2024-07-15,4.0,25,29.0,194.59,针对美国新一轮加征关税的对等反制措施
6,08309658,美国产樱桃，新鲜,食用水果及坚果,2024-07-15,4.4,10,14.4,25.34,针对美国新一轮加征关税的对等反制措施
6,10679025,美国产谷物产品，规格型号679025,谷物,2024-07-15,6.7,25,31.7,77.65,针对美国新一轮加征关税的对等反制措施
6,08110262,美国产核桃，干燥,食用水果及坚果,2024-07-15,8.9,15,23.9,12.91,针对美国新一轮加征关税的对等反制措施
6,85238949,美国产阀门，用于商业,电机、电气设备及其零件,2024-07-15,3.3,10,13.3,47.59,针对美国新一轮加征关税的对等反制措施
6,87388273,美国产货车，功率为4893cc,车辆及其零件、附件,2024-07-15,9.4,25,34.4,22.46,针对美国新一轮加征关税的对等反制措施
6,85948681,美国产电机，用于农业,电机、电气设备及其零件,2024-07-15,8.3,25,33.3,99.04,针对美国新一轮加征关税的对等反制措施
6,84480501,美国产阀门，用于农业,核反应堆、锅炉、机械器具及零件,2024-07-15,4.4,25,29.4,171.89,针对美国新一轮加征关税的对等反制措施
6,22748293,美国产饮料、酒及醋产品，规格型号748293,饮料、酒及醋,2024-07-15,6.8,10,16.8,48.56,针对美国新一轮加征关税的对等反制措施
6,90263713,美国产光学、照相、医疗等设备及零件产品，规格型号263713,光学、照相、医疗等设备及零件,2024-07-15,6.9,25,31.9,73.52,针对美国新一轮加征关税的对等反制措施
6,90182546,美国产光学、照相、医疗等设备及零件产品，规格型号182546,光学、照相、医疗等设备及零件,2024-07-15,4.4,25,29.4,100.91,针对美国新一轮加征关税的对等反制措施
6,02266832,美国产禽肉，冷藏，带骨,肉及食用杂碎,2024-07-15,5.3,10,15.3,34.63,针对美国新一轮加征关税的对等反制措施
6,84209622,美国产发动机，用于农业,核反应堆、锅炉、机械器具及零件,2024-07-15,2.6,15,17.6,191.56,针对美国新一轮加征关税的对等反制措施
6,03562824,美国产鱼、甲壳动物、软体动物及其他水生无脊椎动物产品，规格型号562824,鱼、甲壳动物、软体动物及其他水生无脊椎动物,2024-07-15,5.1,15,20.1,48.92,针对美国新一轮加征关税的对等反制措施
6,08551920,美国产核桃，新鲜,食用水果及坚果,2024-07-15,4.8,15,19.8,77.92,针对美国新一轮加征关税的对等反制措施
6,04740923,美国产乳品、禽蛋、天然蜂蜜等产品，规格型号740923,乳品、禽蛋、天然蜂蜜等,2024-07-15,6.0,25,31.0,15.21,针对美国新一轮加征关税的对等反制措施
6,84532440,美国产存储器，用于民用,核反应堆、锅炉、机械器具及零件,2024-07-15,4.0,25,29.0,184.69,针对美国新一轮加征关税的对等反制措施
6,03029532,美国产鱼、甲壳动物、软体动物及其他水生无脊椎动物产品，规格型号029532,鱼、甲壳动物、软体动物及其他水生无脊椎动物,2024-07-15,3.8,10,13.8,153.43,针对美国新一轮加征关税的对等反制措施
6,90951760,美国产光学、照相、医疗等设备及零件产品，规格型号951760,光学、照相、医疗等设备及零件,2024-07-15,5.4,25,30.4,3.29,针对美国新一轮加征关税的对等反制措施
6,28469383,美国产无机化学品产品，规格型号469383,无机化学品,2024-07-15,2.5,15,17.5,21.28,针对美国新一轮加征关税的对等反制措施
6,02576775,美国产猪肉，冷藏，带骨,肉及食用杂碎,2024-07-15,6.9,10,16.9,124.97,针对美国新一轮加征关税的对等反制措施
6,27761715,美国产矿物燃料、矿物油及其产品产品，规格型号761715,矿物燃料、矿物油及其产品,2024-07-15,8.3,10,18.3,127.88,针对美国新一轮加征关税的对等反制措施
6,84282668,美国产处理器，用于工业,核反应堆、锅炉、机械器具及零件,2024-07-15,5.7,10,15.7,107.45,针对美国新一轮加征关税的对等反制措施
6,84841079,美国产泵，用于民用,核反应堆、锅炉、机械器具及零件,2024-07-15,8.0,15,23.0,92.66,针对美国新一轮加征关税的对等反制措施
6,30421566,美国产药品产品，规格型号421566,药品,2024-07-15,4.0,10,14.0,30.99,针对美国新一轮加征关税的对等反制措施
6,84474560,美国产处理器，用于农业,核反应堆、锅炉、机械器具及零件,2024-07-15,3.6,25,28.6,5.99,针对美国新一轮加征关税的对等反制措施
6,87514660,美国产货车，功率为1395cc,车辆及其零件、附件,2024-07-15,4.3,10,14.3,36.46,针对美国新一轮加征关税的对等反制措施
6,38182763,美国产杂项化学产品产品，规格型号182763,杂项化学产品,2024-07-15,7.6,25,32.6,64.73,针对美国新一轮加征关税的对等反制措施
6,28469182,美国产无机化学品产品，规格型号469182,无机化学品,2024-07-15,5.1,10,15.1,75.96,针对美国新一轮加征关税的对等反制措施
6,87210529,美国产乘用车，功率为4183cc,车辆及其零件、附件,2024-07-15,5.4,10,15.4,93.93,针对美国新一轮加征关税的对等反制措施
6,30464311,美国产药品产品，规格型号464311,药品,2024-07-15,9.8,10,19.8,9.19,针对美国新一轮加征关税的对等反制措施
6,08335742,美国产核桃，新鲜,食用水果及坚果,2024-07-15,5.3,10,15.3,13.39,针对美国新一轮加征关税的对等反制措施
6,38262985,美国产杂项化学产品产品，规格型号262985,杂项化学产品,2024-07-15,2.1,10,12.1,136.55,针对美国新一轮加征关税的对等反制措施
6,85202219,美国产泵，用于工业,电机、电气设备及其零件,2024-07-15,4.3,15,19.3,105.29,针对美国新一轮加征关税的对等反制措施
6,28048931,美国产无机化学品产品，规格型号048931,无机化学品,2024-07-15,9.9,10,19.9,8.73,针对美国新一轮加征关税的对等反制措施
6,85040632,美国产处理器，用于农业,电机、电气设备及其零件,2024-07-15,4.8,25,29.8,15.39,针对美国新一轮加征关税的对等反制措施
6,87595758,美国产越野车，功率为1429cc,车辆及其零件、附件,2024-07-15,9.4,10,19.4,11.54,针对美国新一轮加征关税的对等反制措施
6,87158067,美国产越野车，功率为3843cc,车辆及其零件、附件,2024-07-15,7.3,25,32.3,162.3,针对美国新一轮加征关税的对等反制措施
6,08415658,美国产苹果，干燥,食用水果及坚果,2024-07-15,8.1,10,18.1,98.07,针对美国新一轮加征关税的对等反制措施
6,12086600,美国产亚麻籽，用于饲料,油籽、子仁、工业用或药用植物、饲料,2024-07-15,5.7,15,20.7,54.32,针对美国新一轮加征关税的对等反制措施
6,39147821,美国产塑料及其制品产品，规格型号147821,塑料及其制品,2024-07-15,5.3,15,20.3,191.08,针对美国新一轮加征关税的对等反制措施
6,85290390,美国产阀门，用于商业,电机、电气设备及其零件,2024-07-15,6.2,15,21.2,97.44,针对美国新一轮加征关税的对等反制措施
6,38514040,美国产杂项化学产品产品，规格型号514040,杂项化学产品,2024-07-15,9.7,15,24.7,55.99,针对美国新一轮加征关税的对等反制措施
6,30013257,美国产药品产品，规格型号013257,药品,2024-07-15,2.4,25,27.4,12.88,针对美国新一轮加征关税的对等反制措施
6,28452946,美国产无机化学品产品，规格型号452946,无机化学品,2024-07-15,7.6,25,32.6,14.79,针对美国新一轮加征关税的对等反制措施
6,08231513,美国产杏仁，新鲜,食用水果及坚果,2024-07-15,7.6,15,22.6,190.9,针对美国新一轮加征关税的对等反制措施
6,90905107,美国产光学、照相、医疗等设备及零件产品，规格型号905107,光学、照相、医疗等设备及零件,2024-07-15,3.6,15,18.6,112.42,针对美国新一轮加征关税的对等反制措施
6,08447637,美国产核桃，新鲜,食用水果及坚果,2024-07-15,3.6,10,13.6,113.79,针对美国新一轮加征关税的对等反制措施
6,39452581,美国产塑料及其制品产品，规格型号452581,塑料及其制品,2024-07-15,5.5,10,15.5,42.47,针对美国新一轮加征关税的对等反制措施
6,08330383,美国产橙子，新鲜,食用水果及坚果,2024-07-15,5.7,15,20.7,172.06,针对美国新一轮加征关税的对等反制措施
6,03385618,美国产鱼、甲壳动物、软体动物及其他水生无脊椎动物产品，规格型号385618,鱼、甲壳动物、软体动物及其他水生无脊椎动物,2024-07-15,9.1,10,19.1,20.61,针对美国新一轮加征关税的对等反制措施
6,10848099,美国产谷物产品，规格型号848099,谷物,2024-07-15,3.1,25,28.1,144.76,针对美国新一轮加征关税的对等反制措施
6,12956789,美国产亚麻籽，用于食品加工,油籽、子仁、工业用或药用植物、饲料,2024-07-15,9.4,25,34.4,167.31,针对美国新一轮加征关税的对等反制措施
6,03597037,美国产鱼、甲壳动物、软体动物及其他水生无脊椎动物产品，规格型号597037,鱼、甲壳动物、软体动物及其他水生无脊椎动物,2024-07-15,4.5,15,19.5,83.73,针对美国新一轮加征关税的对等反制措施
6,38643898,美国产杂项化学产品产品，规格型号643898,杂项化学产品,2024-07-15,2.1,25,27.1,127.4,针对美国新一轮加征关税的对等反制措施
6,90736332,美国产光学、照相、医疗等设备及零件产品，规格型号736332,光学、照相、医疗等设备及零件,2024-07-15,8.0,25,33.0,42.87,针对美国新一轮加征关税的对等反制措施
6,08859092,美国产樱桃，新鲜,食用水果及坚果,2024-07-15,9.5,10,19.5,33.96,针对美国新一轮加征关税的对等反制措施
6,87923294,美国产越野车，排量为1346cc,车辆及其零件、附件,2024-07-15,8.3,25,33.3,54.87,针对美国新一轮加征关税的对等反制措施
6,10182848,美国产谷物产品，规格型号182848,谷物,2024-07-15,4.8,25,29.8,185.36,针对美国新一轮加征关税的对等反制措施
6,85959519,美国产发动机，用于民用,电机、电气设备及其零件,2024-07-15,8.6,25,33.6,125.98,针对美国新一轮加征关税的对等反制措施
6,30571067,美国产药品产品，规格型号571067,药品,2024-07-15,2.5,15,17.5,179.23,针对美国新一轮加征关税的对等反制措施
6,10665668,美国产谷物产品，规格型号665668,谷物,2024-07-15,8.1,15,23.1,124.08,针对美国新一轮加征关税的对等反制措施
6,27559353,美国产矿物燃料、矿物油及其产品产品，规格型号559353,矿物燃料、矿物油及其产品,2024-07-15,6.7,15,21.7,66.5,针对美国新一轮加征关税的对等反制措施
6,38729036,美国产杂项化学产品产品，规格型号729036,杂项化学产品,2024-07-15,2.6,10,12.6,92.32,针对美国新一轮加征关税的对等反制措施
6,39007189,美国产塑料及其制品产品，规格型号007189,塑料及其制品,2024-07-15,4.3,15,19.3,86.01,针对美国新一轮加征关税的对等反制措施
6,90379003,美国产光学、照相、医疗等设备及零件产品，规格型号379003,光学、照相、医疗等设备及零件,2024-07-15,2.2,25,27.2,13.52,针对美国新一轮加征关税的对等反制措施
6,08844813,美国产核桃，新鲜,食用水果及坚果,2024-07-15,5.6,25,30.6,13.39,针对美国新一轮加征关税的对等反制措施
6,10467619,美国产谷物产品，规格型号467619,谷物,2024-07-15,7.6,10,17.6,39.37,针对美国新一轮加征关税的对等反制措施
6,39032269,美国产塑料及其制品产品，规格型号032269,塑料及其制品,2024-07-15,7.9,25,32.9,15.63,针对美国新一轮加征关税的对等反制措施
6,27366998,美国产矿物燃料、矿物油及其产品产品，规格型号366998,矿物燃料、矿物油及其产品,2024-07-15,7.1,15,22.1,81.32,针对美国新一轮加征关税的对等反制措施
6,90163654,美国产光学、照相、医疗等设备及零件产品，规格型号163654,光学、照相、医疗等设备及零件,2024-07-15,5.5,10,15.5,132.47,针对美国新一轮加征关税的对等反制措施
6,28038331,美国产无机化学品产品，规格型号038331,无机化学品,2024-07-15,3.9,10,13.9,117.68,针对美国新一轮加征关税的对等反制措施
