round,hs_code,product_description,category,implementation_date,initial_tariff_rate,current_tariff_rate,annual_trade_value_millions,tariff_escalation_date
4,6321522526,女式的外套,其他纺织制成品,2019-09-01,15,15,14.52,
4,9567078687,玩具、游戏或运动用品及其零件相关产品，规格型号67078687,玩具、游戏或运动用品及其零件,2019-09-01,15,15,22.71,
4,4221133947,皮革制品相关产品，规格型号21133947,皮革制品,2019-09-01,15,15,27.94,
4,6205817669,儿童的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,24.17,
4,4240771064,皮革制品相关产品，规格型号40771064,皮革制品,2019-09-01,15,15,71.83,
4,6286507099,儿童的上衣,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,71.39,
4,4220899127,皮革制品相关产品，规格型号20899127,皮革制品,2019-09-01,15,15,74.17,
4,9573106253,玩具、游戏或运动用品及其零件相关产品，规格型号73106253,玩具、游戏或运动用品及其零件,2019-09-01,15,15,70.94,
4,6432159776,鞋靴、护腿和类似品及其零件相关产品，规格型号32159776,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,62.73,
4,6350594013,儿童的裤子,其他纺织制成品,2019-09-01,15,15,92.7,
4,4203259155,皮革制品相关产品，规格型号03259155,皮革制品,2019-09-01,15,15,84.15,
4,9506234923,玩具、游戏或运动用品及其零件相关产品，规格型号06234923,玩具、游戏或运动用品及其零件,2019-09-01,15,15,74.91,
4,6272792461,儿童的T恤,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,79.69,
4,6458796758,鞋靴、护腿和类似品及其零件相关产品，规格型号58796758,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,67.99,
4,6254494352,女式的裙子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,50.24,
4,9505382614,玩具、游戏或运动用品及其零件相关产品，规格型号05382614,玩具、游戏或运动用品及其零件,2019-09-01,15,15,51.61,
4,6484973390,鞋靴、护腿和类似品及其零件相关产品，规格型号84973390,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,48.08,
4,4299724465,皮革制品相关产品，规格型号99724465,皮革制品,2019-09-01,15,15,39.76,
4,6433281074,鞋靴、护腿和类似品及其零件相关产品，规格型号33281074,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,26.32,
4,6430976491,鞋靴、护腿和类似品及其零件相关产品，规格型号30976491,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,74.57,
4,4225911712,皮革制品相关产品，规格型号25911712,皮革制品,2019-09-01,15,15,80.82,
4,6359013555,儿童的外套,其他纺织制成品,2019-09-01,15,15,74.77,
4,6217147549,女式的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,41.71,
4,6320053292,男式的裤子,其他纺织制成品,2019-09-01,15,15,23.48,
4,4217303682,皮革制品相关产品，规格型号17303682,皮革制品,2019-09-01,15,15,80.51,
4,6308912835,男式的裙子,其他纺织制成品,2019-09-01,15,15,72.93,
4,6114355904,男式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,8.88,
4,9543043140,玩具、游戏或运动用品及其零件相关产品，规格型号43043140,玩具、游戏或运动用品及其零件,2019-09-01,15,15,77.07,
4,4268623899,皮革制品相关产品，规格型号68623899,皮革制品,2019-09-01,15,15,83.12,
4,4210073007,皮革制品相关产品，规格型号10073007,皮革制品,2019-09-01,15,15,73.15,
4,6123375881,男式的上衣,针织或钩编的服装及衣着附件,2019-09-01,15,15,31.51,
4,6274712210,儿童的上衣,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,38.25,
4,6208517544,女式的外套,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,38.43,
4,6203842960,儿童的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,31.53,
4,9568354806,玩具、游戏或运动用品及其零件相关产品，规格型号68354806,玩具、游戏或运动用品及其零件,2019-09-01,15,15,87.94,
4,6293875506,男式的上衣,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,36.49,
4,4254918179,皮革制品相关产品，规格型号54918179,皮革制品,2019-09-01,15,15,28.22,
4,6163523413,男式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,65.94,
4,9514516947,玩具、游戏或运动用品及其零件相关产品，规格型号14516947,玩具、游戏或运动用品及其零件,2019-09-01,15,15,14.06,
4,9510021631,玩具、游戏或运动用品及其零件相关产品，规格型号10021631,玩具、游戏或运动用品及其零件,2019-09-01,15,15,76.61,
4,6433664683,鞋靴、护腿和类似品及其零件相关产品，规格型号33664683,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,10.05,
4,9540716489,玩具、游戏或运动用品及其零件相关产品，规格型号40716489,玩具、游戏或运动用品及其零件,2019-09-01,15,15,5.37,
4,6194237710,男式的T恤,针织或钩编的服装及衣着附件,2019-09-01,15,15,3.79,
4,6399957947,儿童的上衣,其他纺织制成品,2019-09-01,15,15,50.74,
4,6131779212,儿童的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,61.94,
4,4203863092,皮革制品相关产品，规格型号03863092,皮革制品,2019-09-01,15,15,28.79,
4,6195746224,男式的T恤,针织或钩编的服装及衣着附件,2019-09-01,15,15,29.35,
4,6173058922,女式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,3.97,
4,6246137868,女式的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,22.81,
4,6311964308,男式的上衣,其他纺织制成品,2019-09-01,15,15,45.64,
4,6231376475,女式的上衣,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,88.84,
4,9508964752,玩具、游戏或运动用品及其零件相关产品，规格型号08964752,玩具、游戏或运动用品及其零件,2019-09-01,15,15,14.57,
4,6436502496,鞋靴、护腿和类似品及其零件相关产品，规格型号36502496,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,50.42,
4,6459414223,鞋靴、护腿和类似品及其零件相关产品，规格型号59414223,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,62.33,
4,6161223544,男式的上衣,针织或钩编的服装及衣着附件,2019-09-01,15,15,29.74,
4,6393133453,儿童的上衣,其他纺织制成品,2019-09-01,15,15,23.02,
4,4283305654,皮革制品相关产品，规格型号83305654,皮革制品,2019-09-01,15,15,16.75,
4,4271217831,皮革制品相关产品，规格型号71217831,皮革制品,2019-09-01,15,15,97.79,
4,6355298023,儿童的外套,其他纺织制成品,2019-09-01,15,15,74.69,
4,6397658443,男式的T恤,其他纺织制成品,2019-09-01,15,15,3.44,
4,9579630450,玩具、游戏或运动用品及其零件相关产品，规格型号79630450,玩具、游戏或运动用品及其零件,2019-09-01,15,15,31.18,
4,6257154642,女式的外套,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,19.0,
4,9580483486,玩具、游戏或运动用品及其零件相关产品，规格型号80483486,玩具、游戏或运动用品及其零件,2019-09-01,15,15,84.12,
4,6165123837,女式的裤子,针织或钩编的服装及衣着附件,2019-09-01,15,15,11.9,
4,6485033130,鞋靴、护腿和类似品及其零件相关产品，规格型号85033130,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,61.08,
4,9549632697,玩具、游戏或运动用品及其零件相关产品，规格型号49632697,玩具、游戏或运动用品及其零件,2019-09-01,15,15,72.13,
4,6439560419,鞋靴、护腿和类似品及其零件相关产品，规格型号39560419,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,68.21,
4,6432856812,鞋靴、护腿和类似品及其零件相关产品，规格型号32856812,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,62.89,
4,6481641258,鞋靴、护腿和类似品及其零件相关产品，规格型号81641258,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,10.47,
4,9585521449,玩具、游戏或运动用品及其零件相关产品，规格型号85521449,玩具、游戏或运动用品及其零件,2019-09-01,15,15,45.92,
4,9548707334,玩具、游戏或运动用品及其零件相关产品，规格型号48707334,玩具、游戏或运动用品及其零件,2019-09-01,15,15,97.64,
4,4245107128,皮革制品相关产品，规格型号45107128,皮革制品,2019-09-01,15,15,37.66,
4,6267701330,女式的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,6.36,
4,6401339668,鞋靴、护腿和类似品及其零件相关产品，规格型号01339668,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,70.42,
4,6328611191,儿童的裤子,其他纺织制成品,2019-09-01,15,15,23.28,
4,6255584070,儿童的外套,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,52.34,
4,4203171724,皮革制品相关产品，规格型号03171724,皮革制品,2019-09-01,15,15,76.42,
4,6259500389,儿童的T恤,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,65.18,
4,6409611289,鞋靴、护腿和类似品及其零件相关产品，规格型号09611289,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,45.81,
4,4288631217,皮革制品相关产品，规格型号88631217,皮革制品,2019-09-01,15,15,51.01,
4,6173439082,男式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,60.55,
4,6302582562,男式的外套,其他纺织制成品,2019-09-01,15,15,97.22,
4,4295577742,皮革制品相关产品，规格型号95577742,皮革制品,2019-09-01,15,15,94.87,
4,4265633845,皮革制品相关产品，规格型号65633845,皮革制品,2019-09-01,15,15,24.49,
4,6420116944,鞋靴、护腿和类似品及其零件相关产品，规格型号20116944,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,98.86,
4,6159025783,男式的外套,针织或钩编的服装及衣着附件,2019-09-01,15,15,82.85,
4,9566142652,玩具、游戏或运动用品及其零件相关产品，规格型号66142652,玩具、游戏或运动用品及其零件,2019-09-01,15,15,0.14,
4,4286336327,皮革制品相关产品，规格型号86336327,皮革制品,2019-09-01,15,15,70.82,
4,6239991822,男式的裤子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,52.66,
4,4216486150,皮革制品相关产品，规格型号16486150,皮革制品,2019-09-01,15,15,30.66,
4,6409604739,鞋靴、护腿和类似品及其零件相关产品，规格型号09604739,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,15.51,
4,6125272126,男式的上衣,针织或钩编的服装及衣着附件,2019-09-01,15,15,69.3,
4,6445613509,鞋靴、护腿和类似品及其零件相关产品，规格型号45613509,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,63.59,
4,9586217668,玩具、游戏或运动用品及其零件相关产品，规格型号86217668,玩具、游戏或运动用品及其零件,2019-09-01,15,15,27.38,
4,6135538596,女式的外套,针织或钩编的服装及衣着附件,2019-09-01,15,15,93.93,
4,6356001095,儿童的上衣,其他纺织制成品,2019-09-01,15,15,85.1,
4,6151237393,女式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,20.55,
4,6186599698,儿童的外套,针织或钩编的服装及衣着附件,2019-09-01,15,15,4.06,
4,4203511213,皮革制品相关产品，规格型号03511213,皮革制品,2019-09-01,15,15,41.48,
4,6142152499,男式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,96.12,
4,6180600778,儿童的外套,针织或钩编的服装及衣着附件,2019-09-01,15,15,84.49,
4,6304416417,儿童的T恤,其他纺织制成品,2019-09-01,15,15,86.2,
4,9513858360,玩具、游戏或运动用品及其零件相关产品，规格型号13858360,玩具、游戏或运动用品及其零件,2019-09-01,15,15,40.1,
4,6401138213,鞋靴、护腿和类似品及其零件相关产品，规格型号01138213,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,84.94,
4,9557255186,玩具、游戏或运动用品及其零件相关产品，规格型号57255186,玩具、游戏或运动用品及其零件,2019-09-01,15,15,23.85,
4,6377919601,男式的裤子,其他纺织制成品,2019-09-01,15,15,77.12,
4,6475733501,鞋靴、护腿和类似品及其零件相关产品，规格型号75733501,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,29.94,
4,6200555397,女式的上衣,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,99.42,
4,9547771758,玩具、游戏或运动用品及其零件相关产品，规格型号47771758,玩具、游戏或运动用品及其零件,2019-09-01,15,15,24.63,
4,9510107824,玩具、游戏或运动用品及其零件相关产品，规格型号10107824,玩具、游戏或运动用品及其零件,2019-09-01,15,15,93.31,
4,6258367442,男式的裙子,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,16.17,
4,6112153071,女式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,43.49,
4,6337524398,女式的裙子,其他纺织制成品,2019-09-01,15,15,58.9,
4,6320624379,男式的T恤,其他纺织制成品,2019-09-01,15,15,36.97,
4,6311188477,女式的外套,其他纺织制成品,2019-09-01,15,15,60.43,
4,4262636702,皮革制品相关产品，规格型号62636702,皮革制品,2019-09-01,15,15,53.3,
4,9536679575,玩具、游戏或运动用品及其零件相关产品，规格型号36679575,玩具、游戏或运动用品及其零件,2019-09-01,15,15,87.1,
4,6358652307,儿童的裙子,其他纺织制成品,2019-09-01,15,15,4.7,
4,6104543329,男式的裤子,针织或钩编的服装及衣着附件,2019-09-01,15,15,71.69,
4,6140100296,女式的裙子,针织或钩编的服装及衣着附件,2019-09-01,15,15,43.43,
4,6315610198,女式的外套,其他纺织制成品,2019-09-01,15,15,3.75,
4,6160351442,女式的裤子,针织或钩编的服装及衣着附件,2019-09-01,15,15,33.5,
4,6387859926,女式的外套,其他纺织制成品,2019-09-01,15,15,50.21,
4,6209075032,男式的外套,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,6.46,
4,6329233737,男式的T恤,其他纺织制成品,2019-09-01,15,15,6.27,
4,9537778219,玩具、游戏或运动用品及其零件相关产品，规格型号37778219,玩具、游戏或运动用品及其零件,2019-09-01,15,15,71.55,
4,6366332843,女式的裙子,其他纺织制成品,2019-09-01,15,15,96.31,
4,9549098343,玩具、游戏或运动用品及其零件相关产品，规格型号49098343,玩具、游戏或运动用品及其零件,2019-09-01,15,15,73.27,
4,6464665102,鞋靴、护腿和类似品及其零件相关产品，规格型号64665102,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,49.29,
4,4221794631,皮革制品相关产品，规格型号21794631,皮革制品,2019-09-01,15,15,82.09,
4,6483774032,鞋靴、护腿和类似品及其零件相关产品，规格型号83774032,鞋靴、护腿和类似品及其零件,2019-09-01,15,15,92.26,
4,6223170836,儿童的上衣,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,62.5,
4,6208106314,女式的外套,非针织或非钩编的服装及衣着附件,2019-09-01,15,15,28.11,
4,6174431758,女式的上衣,针织或钩编的服装及衣着附件,2019-09-01,15,15,10.48,
4,6303612042,儿童的裙子,其他纺织制成品,2019-09-01,15,15,22.52,
4,6126772773,女式的外套,针织或钩编的服装及衣着附件,2019-09-01,15,15,34.68,
4,4257511823,皮革制品相关产品，规格型号57511823,皮革制品,2019-09-01,15,15,64.41,
4,9531849394,玩具、游戏或运动用品及其零件相关产品，规格型号31849394,玩具、游戏或运动用品及其零件,2019-09-01,15,15,3.16,
4,6117254203,女式的T恤,针织或钩编的服装及衣着附件,2019-09-01,15,15,54.97,
4,9597520986,玩具、游戏或运动用品及其零件相关产品，规格型号97520986,玩具、游戏或运动用品及其零件,2019-09-01,15,15,22.41,
